
smiles,prediction,mean_similarity,in_AD,MolWt,MolLogP,HBD,HBA,RotatableBonds
O=C(CC1NCCCC1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,7.20386266708374,0.19150670086334576,False,414.68700000000007,1.8844999999999994,2,6,4
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,7.202970027923584,0.14686037467010465,False,985.1269999999996,0.6131000000000104,8,20,11
CC(=O)OC1(C)CC(O)C2(O)C=COC(OC3OC(CO)C(O)C(O)C3O)C12,7.202875137329102,0.1288589867332841,False,406.3840000000001,-2.893399999999997,6,11,4
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(N)cccc3nc2-1,7.195534706115723,0.20875200225890791,False,363.3730000000001,1.6618,2,7,1
CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,7.195378303527832,0.18655189887630255,False,392.4110000000002,2.3476,2,7,2
CC1(O)CC(O)C2(O)C=COC(OC3OC(CO)C(O)C(O)C3O)C12,7.193915367126465,0.11651395202802117,False,364.34700000000004,-3.464199999999998,7,10,3
CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC(C)C)NNC(C=O)CC(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)C(=O)C(NNC(C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NC(CCC(=O)O)C(=O)C(=O)C(CO)NO)C(C)O)C(C)C)C(C)CC)C(C)C)C(C)CC,7.188022136688232,0.1767735602094241,False,4493.341999999989,-14.49955000000037,68,64,166
C/C=C(\C)C(=O)NC(c1ccccc1)C(O)C(=O)OC1CC2(O)C(OC(=O)c3ccccc3)C3C4(OC(C)=O)COC4CC(O)C3(C)C(=O)C(OC(C)=O)C(=C1C)C2(C)C,7.180442810058594,0.16856072400759936,False,831.912,3.3881000000000014,4,14,10
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C1CO,7.179039001464844,0.20403403403403403,False,401.8460000000001,3.3046000000000024,3,6,3
CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)c4ccccc4)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,7.17100715637207,0.169428591954023,False,811.8810000000001,3.164900000000001,5,13,9
CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)c4ccccc4)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,7.17100715637207,0.169428591954023,False,811.8810000000001,3.164900000000001,5,13,9
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,7.17100715637207,0.1695199965103629,False,853.9180000000001,3.735700000000003,4,14,10
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,7.17100715637207,0.1695199965103629,False,853.9180000000001,3.735700000000003,4,14,10
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(OC)cccc3nc2-1,7.163360118865967,0.22970530549395338,False,378.3840000000001,2.0881999999999996,1,7,2
COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,7.1582183837890625,0.19787094855783527,False,484.39400000000023,3.9109000000000034,0,6,4
CC1(OC(=O)/C=C/c2ccccc2)CC(O)C2(O)C=COC(OC3OC(CO)C(O)C(O)C3O)C12,7.152326583862305,0.1706387737707567,False,494.4930000000001,-1.1998999999999984,6,11,6
Nc1nc(=O)c2[nH]c(=O)n(C3CC(O)C(CO)O3)c2[nH]1,7.146815776824951,0.15254508572540085,False,283.24399999999997,-2.3642,5,8,2
O=c1ccn(C2OC(COP(=O)([O][Na])OP(=O)([O][Na])OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1,7.142673969268799,0.14751368294443323,False,610.2660000000004,-4.578099999999995,7,18,11
COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)C)C1(C)OC1C(C)C1CC(O)(NC(=O)O1)C(OC)/C=C/C=C(\C)C2,7.139105319976807,0.1717894458876168,False,635.1540000000003,4.323600000000004,2,9,4
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,7.13191556930542,0.29855961661773145,False,371.82700000000006,2.2959000000000005,2,6,2
CCC(C)C(NC(=O)CN)C(=O)NCC(=O)NC(C)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CO)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)C(=O)C(NC(=O)C(CCCCN)NNC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(N)=O)C(C)CC)C(C)CC)C(C)O)C(C)O)C(C)C)C(C)C,7.12927770614624,0.18378770875012665,False,2846.514999999997,-9.083659999999998,41,39,99
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(C)OC(O)CC12,7.125082015991211,0.1426779594983093,False,406.3840000000001,-2.424299999999998,5,11,4
CCc1c2c(nc3ccccc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,7.120020866394043,0.19607854972055988,False,376.41200000000015,2.6420000000000012,1,6,2
CC1OC(OC2C(O)C(OCCc3ccc(O)c(O)c3)OC(COC3OCC(O)(CO)C3O)C2OC(=O)/C=C/c2ccc(O)c(O)c2)C(O)C(O)C1O,7.107010364532471,0.1733224573139178,False,756.7070000000006,-2.550999999999998,11,19,13
Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1,7.101271152496338,0.18311663894655153,False,227.21999999999997,-1.5338000000000005,3,7,2
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7.094630718231201,0.3536996336996337,False,466.5410000000003,4.354000000000003,2,6,2
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1C=CC2(O)CO,7.090719223022461,0.14912606889862942,False,404.3680000000001,-3.258299999999998,6,11,5
C=CC1(C)CC(OC(=O)CSC(C)(C)CNC(=O)C(N)C(C)C)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,7.077841758728027,0.16319469770040057,False,564.8330000000002,4.5042000000000035,3,7,9
Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O,7.076650619506836,0.2341661413689799,False,384.4180000000002,-1.4370999999999983,5,11,7
O=C(/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12)OC(Cc1ccc(O)c(O)c1)C(=O)O,7.07159423828125,0.17372973031529118,False,492.43600000000026,3.880100000000001,6,9,7
CCc1ccc(O)c2cc3c(nc12)-c1cc2c(c(=O)n1C3)COC(=O)C2(O)CC,7.0672688484191895,0.18655189887630255,False,392.4110000000002,2.3476,2,7,2
CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1(C)O,7.065053462982178,0.14164985559536833,False,650.8500000000005,2.4353000000000002,7,10,4
CC1OC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=CC(=O)OC5)CCC43O)C2)CC(O)C1OC1CC(O)C(OC2CC(O)C(OC3OC(CO)C(O)C(O)C3O)C(C)O2)C(C)O1,7.063742637634277,0.1524588882617627,False,943.0899999999996,0.042300000000013105,9,19,10
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1C(O)CC2(C)OC(C)=O,7.058366298675537,0.1455738640307362,False,448.4210000000002,-2.465099999999998,5,12,5
CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(CO)C(O)C(O)C7O)C(C)(CO)C6CCC5(C)C3(C)CC4)OC(CO)C(O)C2O)C(O)C(OC2OCC(O)(CO)C2O)C1OC1OCC(O)C(O)C1O,7.055947303771973,0.13203848205949048,False,1223.3630000000005,-3.960499999999993,16,27,14
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1C(O)CC2(C)O,7.053481578826904,0.14751067015772895,False,406.3840000000001,-3.0358999999999976,6,11,4
COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,7.032470226287842,0.1676586842006949,False,785.8909999999998,6.157840000000006,5,13,2
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,7.023904800415039,0.17488400488400488,False,585.6580000000002,0.5132000000000031,7,11,6
CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,7.017063617706299,0.15221555263026146,False,1449.271,0.1062000000000054,19,25,13
CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,7.017063617706299,0.15221555263026146,False,1449.2710000000002,0.10620000000001717,19,25,13
CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,7.012794017791748,0.20234270752887773,False,354.45000000000016,2.9525000000000015,1,5,2
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1,7.010909557342529,0.20110458735649567,False,523.5740000000001,0.9809999999999999,3,12,8
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1,7.010909557342529,0.20110458735649567,False,523.5740000000001,0.9809999999999999,3,12,8
N=C(N)NCCCCC1NC(=O)CCSSCC(C(N)=O)NC(=O)C2CCCN2C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CC(=O)O)NC(=O)CNC1=O,7.0076823234558105,0.2028665952516,False,831.9790000000002,-1.8447299999999895,11,11,10
CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C2C1(C)O,7.004838466644287,0.13615073546795992,False,664.8330000000005,2.527599999999999,7,10,4
CC1(C(O)CO)C=C2CCC3C(C)(C)C(OC4OC(CO)C(O)C(O)C4O)CCC3(C)C2CC1,7.0032806396484375,0.13403067473005176,False,484.6300000000001,1.1036999999999995,6,8,5
COC1C(O)C(CO)OC1n1cnc2c(N)ncnc21,7.000101566314697,0.22732703554804962,False,281.27200000000005,-1.3258999999999994,3,9,3
NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])O)C3O)C(O)C2O)c1,6.9917216300964355,0.19358224074175606,False,741.393,-4.794899999999994,6,21,13
OCC1OC(n2cnc3c(NC4CCCC4)ncnc32)C(O)C1O,6.984470844268799,0.25654092461321376,False,335.3640000000001,-0.20770000000000066,4,9,4
Nc1ncnc2c1ncn2C1OC(CO)CC1O,6.979957103729248,0.2493091175931022,False,251.24599999999998,-0.9508000000000008,3,8,2
CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,6.976129531860352,0.23872315311825892,False,326.44000000000005,3.3972000000000024,1,4,4
CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,6.976129531860352,0.23872315311825892,False,326.4400000000001,3.3972000000000024,1,4,4
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C3(C)OC3C(O)C12O,6.975832462310791,0.13843137254901963,False,420.36700000000013,-3.9045999999999967,6,12,4
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,6.975808143615723,0.17970238116839052,False,228.20799999999997,-2.1388,3,8,2
COc1ccc2cc3n(c(=O)c2c1OC)CCc1cc2c(cc1-3)OCO2,6.973368167877197,0.20348694038627296,False,351.3580000000001,2.9705000000000013,0,6,2
